judul,teks,link-href,label
 “HARIAN KOMPAS UPERCUT JOKOWI. KEMATIAN BAYI BERANTAI DI PAPUA TERSEMBUNYI DIBALIK PENCITRAAN”,"“(1) Natalius Pigai hanya mengambil foto halaman depan (Cover) koran tanpa menyertakan isinya, diganti dengan tulisan sendiri yang tidak sesuai dengan isi berita. Bahasan Kompas ",https://turnback.id/2018/01/15/disinformasi-harian-kompas-upercut-jokowi-kematian-bayi-berantai-di-papua-tersembunyi-dibalik-pencitraan/,0
 “Tito : Insyaallah Kedepannya Publik Lebih Percaya Polri daripada Ulama!!”,"“Setelah dilakukan perbandingan, situs “KOMPASINF0” menyalin artikel dari Republika di https://goo.gl/cJLNY2 dengan merubah: (1) Judul, dari “Kapolri Ingin Publik Lebih Percaya pada Polri” ke “Tito ",https://turnback.id/2018/01/06/disinformasi-tito-insyaallah-kedepannya-publik-lebih-percaya-polri-daripada-ulama/,0
 “Indomaret dan Alfamart Milik 9 Naga Juga”,"“(1)  ini menggunakan teknik klasik yaitu menyisipkan kata-kata yang tipikal dipakai dalam menyebarkan , misalnya: “viral”, “share”, “bagikan”, “sebarkan”. (2) Menggunakan sumber informasi yang ",https://turnback.id/2018/01/02/-indomaret-dan-alfamart-milik-9-naga-juga/,0
 “Dari Jusuf Kalla: PERJUANGAN MORAL JOKOWI”,"“Tulisan tersebut bukan tulisan Jusuf Kalla, penulisnya adalah Erizeli Jely Bandaro. Banyak yang menyebarkan, salah satunya Page KataKita, tetapi tanpa menyertakan tautan ke tulisan asli. ",https://turnback.id/2017/12/31/disinformasi-dari-jusuf-kalla-perjuangan-moral-jokowi/,0
" “Alasan Presiden Jokowi Tak Mau Kasus Reklamasi Diusut, karena Dimungkinkan Uangnya untuk Dana Mantu Anaknya”","“Tudingan akun twitter @ASU_1945 bahwa Presiden Jokowi enggan mengusut kasus reklamasi dan dimungkinkan uang dari kasus reklamasi digunakan untuk dana mantu anaknya, tidak terbukti atau ",https://turnback.id/2017/11/21/-alasan-presiden-jokowi-tak-mau-kasus-reklamasi-diusut-karena-dimungkinkan-uangnya-untuk-dana-mantu-anaknya/,0
 Jokowi Nama Lahirnya Herberthus,"SUMBER: (1) Informasi dari Whatsapp. (2) https://goo.gl/defUd4, akun “Fakhrizal Zalukhu”. Sudah dibagikan 4.923 kali ketika tangkapan layar dibuat. NARASI: “*—-> JOKOWI NAMA LAHIR NYA HERBERTHUS, ",https://turnback.id/2017/10/14/fitnah-jokowi-nama-lahirnya-herberthus/,0
 Uang Rupiah Baru Bertandatangan Menteri Keuangan,Sumber : Media Sosial Narasi : Coba perhatikan tanda tangan yg tercantum dalam uang rupiah cetakan lama dan yg baru……ada perbedaan yg sangat prinsip. Intinya…..uang ,https://turnback.id/2017/07/18/disinformasi-uang-rupiah-baru-bertandatangan-menteri-keuangan/,0
 J Kristiadi Buat Surat Terbuka kepad Jusuf Kalla Terkait Pengusaha Keturunan Tionghoa,"SUMBER: Media Sosial NARASI: Dear pa Kalla, Statistik yg Anda kemukakan itu saya sangat percaya kebenarannya. Mungkin Anda bingung Pak dgn statistik ini, biar saya ",https://turnback.id/2017/05/14/-j-kristiadi-buat-surat-terbuka-kepad-jusuf-kalla-terkait-pengusaha-keturunan-tionghoa/,0
"(Campuran; Disinformasi, Hasut, & Fakta) 20 Dosa Ahok Kepada Umat Muslim","Sumber: Whatsapp, BBM, Media Sosial, dan Media Daring (https://www.nahimunkar.org/beredar-broadcast-20-dosa-ahok-umat-islam-yuk-ikut-sebarkan/) Narasi: MASIH TERASA UMAT ISLAM DKI AKAN HAL INI…. ???? “Dosa-dosa” Ahok terhadap umat Islam: 1…Ahok ",https://turnback.id/2016/11/07/campuran-disinformasi-hasut-fakta-20-dosa-ahok-kepada-umat-muslim/,0
" Tidak Ada Media Yang Meliput Demo Buruh Di Depan Gedung KPK, Balai Kota, dan Sekitar Istana","Sumber : Media Sosial Narasi :   Penjelasan & Fakta : Ribuan buruh yang tergabung dalam Konfederasi Serikat Pekerja Indonesia (KSPI) menggelar aksi unjuk rasa, ",https://turnback.id/2016/09/30/disinformasi-tidak-ada-media-yang-meliput-demo-buruh-di-depan-gedung-kpk-balai-kota-dan-sekitar-istana/,0
 Tunjangan Profesi Guru Dihapus,"SUMBER: http://nasional.harianterbit.com/nasional/2015/09/28/42687/25/25/Hapus-Tunjangan-Profesi-Jokowi-Presiden-Pengkhianat-Guru NARASI: Jakarta, HanTer – Rencana pemerintah yang ingin menghapus tunjangan profesi guru (TPG) ditentang organisasi guru. Sebab ketika kampanye, presiden sudah berjanji tidak ",https://turnback.id/2015/09/29/-tunjangan-profesi-guru-dihapus/,0
 “Presiden Jokowi Memberikan Penganugerahan Gelar Pahlawan Nasional Kepada Alm Jenderal TNI Soeharto”,"BUKAN kepada Presiden kedua Indonesia, Jenderal TNI Soeharto, melainkan kepada dr Soeharto, yang merupakan dokter pribadi Presiden Sukarno karena dinilai telah berjuang bersama Presiden Soekarno ",https://turnback.id/2022/11/07/salah-presiden-jokowi-memberikan-penganugerahan-gelar-pahlawan-nasional-kepada-alm-jenderal-tni-soeharto/,0
 Video “TANPA ROMPI PENGAMAN JOKOWI TINJAU LANGSUNG PULAU PASIR DI NTT”,"MENYESATKAN, FAKTA: menggunakan gambar pratinjau (thumbnail), potongan suara (audio) dan video dari beberapa peristiwa yang TIDAK berkaitan. Foto yang digunakan adalah foto ketika Jokowi memantau ",https://turnback.id/2022/11/07/salah-video-tanpa-rompi-pengaman-jokowi-tinjau-langsung-pulau-pasir-di-ntt/,0
 Jokowi Mengembalikan Ahok ke Balai Kota DKI,"Hasil periksa fakta Mochamad Marcell Klaim tersebut salah, faktanya Presiden Jokowi menunjuk Heru Budi Hartono sebagai PJ Gubernur DKI Jakarta. Saat ini Ahok tidak memiliki ",https://turnback.id/2022/11/06/salah-jokowi-mengembalikan-ahok-ke-balai-kota-dki/,0
 Jokowi dan Istrinya Memiliki 20 Rekening Luar Negeri untuk Menyembunyikan Uang Suap dari Komunis Cina,"Hasil Periksa Fakta Gabriela Nauli Sinaga (Universitas Sumatera Utara) Informasi tersebut merupakan informasi hoaks. Faktanya, dugaan itu merupakan isu hangat yang beredar pada tahun 2014 ",https://turnback.id/2022/10/31/salah-jokowi-dan-istrinya-memiliki-20-rekening-luar-negeri-untuk-menyembunyikan-uang-suap-dari-komunis-cina/,0
 Video DPR Gelar Sidang Tertutup untuk Bahas Ijazah Palsu Jokowi,"Hasil periksa fakta Mochamad Marcell Klaim tersebut salah, faktanya tidak ada pemberitaan yang valid terkait agenda DPR menggelar sidang tertutup yang membahas ijazah palsu presiden ",https://turnback.id/2022/10/28/salah-video-dpr-gelar-sidang-tertutup-untuk-bahas-ijazah-palsu-jokowi/,0
 “Ahmad Dhani: Saya Akan Potong Kemaluan Jika Jokowi Menang”,"Hasil periksa fakta Mochamad Marcell Klaim tersebut salah, faktanya Ahmad Dhani telah membantah klaim tersebut dan tidak ada informasi yang valid terkait kebenaran Ahmad Dhani ",https://turnback.id/2022/10/22/salah-ahmad-dhani-saya-akan-potong-kemaluan-jika-jokowi-menang/,0
 “jokowi bilang telah mengakuisisi saham PT. Freport adalah bohong belaka”,"Hasil Periksa Fakta Khairunnisa A. Video tersebut pertama kali diunggah pada 21 November 2018, satu bulan sebelum Indonesia resmi menguasai 51,2% saham PT Freeport Indonesia ",https://turnback.id/2022/10/21/salah-jokowi-bilang-telah-mengakuisisi-saham-pt-freport-adalah-bohong-belaka/,0
 Rektor UGM Akui Semua Kecurangan Ijazah dan Mengaku Dibayar oleh Jokowi,Informasi menyesatkan. Tidak ada informasi dari media manapun yang memberitakan bahwa Rektor UGM mengakui kecurangan Ijazah dan dibayar oleh Jokowi. Informasi dalam video sumber juga ,https://turnback.id/2022/10/20/salah-rektor-ugm-akui-semua-kecurangan-ijazah-dan-mengaku-dibayar-oleh-jokowi/,0
 Foto “DIPANGGIL KE ISTANA !! BAMBANG TRI TOLAK SEGUDANG TAWARAN DARI JOKOWI”,"Foto EDITAN dengan cara menempatkan wajah Bambang Tri ke foto asli yang adalah foto saat Presiden Joko Widodo berbincang dengan Megawati Sukarnoputri, Mensesneg Pratikno, Seskab ",https://turnback.id/2022/10/19/salah-foto-dipanggil-ke-istana-bambang-tri-tolak-segudang-tawaran-dari-jokowi/,0
 Video “MENGEJUTKAN! PRABOWO MUNDUR DARI JABATANNYA!!TAK INGIN TERJERUMUS KEJALAN BUSUK JOKOWI”,"BUKAN Prabowo Subianto. Video tersebut disunting dari video asli yang berisi pernyataan Sekjen Partai Gerindra, Ahmad Muzani yang mengatakan, partainya telah menerima surat pengunduran diri ",https://turnback.id/2022/10/16/salah-video-mengejutkan-prabowo-mundur-dari-jabatannyatak-ingin-terjerumus-kejalan-busuk-jokowi/,0
" Tuduh Semua Ijazah Jokowi Palsu, Dengan Tegas Presiden Tunjukkan Ijazah Asli Miliknya",Informasi menyesatkan. Dalam video tersebut tidak ada cuplikan atau bagian video yang menampilkan Jokowi menunjukkan ijazah aslinya. Thumbnail video tersebut diambil dari salah satu cuplikan ,https://turnback.id/2022/10/14/salah-tuduh-semua-ijazah-jokowi-palsu-dengan-tegas-presiden-tunjukkan-ijazah-asli-miliknya/,0
 Jokowi Lulusan Jurusan Ngibul,"Hasil periksa fakta Ari Dwi Prasetyo. Informasi tersebut merupakan informasi hoaks. Faktanya, Joko Widodo adalah alumni prodi S1 fakultas kehutanan Universitas Gadjah Mada angkatan tahun ",https://turnback.id/2022/10/13/salah-jokowi-lulusan-jurusan-ngibul/,0
 Judul Artikel IDNTODAY News “Peneliti Australia Sebut : Jokowi “ Presiden Tak Berkemampuan ” Tapi Memiliki Daya Rusak”,"Hasil Periksa Fakta Khairunnisa A. Judul hasil suntingan. Faktanya, artikel asli yang diunggah IDNTODAY News pada waktu yang sama berjudul “Peneliti Australia Sebut Jokowi Seperti ",https://turnback.id/2022/10/05/salah-judul-artikel-idntoday-news-peneliti-australia-sebut-jokowi-presiden-tak-berkemampuan-tapi-memiliki-daya-rusak/,0
 Video “Lesti Kejora Di Jengukin Iriana Jokowi”,"Judul umpan klik (click bait), video TIDAK berisi seperti yang disebutkan di judul. FAKTA: video berisi pembacaan isi artikel, menggunakan gambar pratinjau (thumbnail) hasil SUNTINGAN. ",https://turnback.id/2022/10/04/salah-video-lesti-kejora-di-jengukin-iriana-jokowi/,0
 Foto “MENGAKU S4LAH!!! SBY MINTA MAAF DEPAN JOKOWI”,BUKAN Presiden Indonesia keenam Susilo Bambang Yudhoyono (SBY). Foto itu adalah foto ketika seorang warga bersujud di depan Presiden Joko Widodo saat halal bihalal di ,https://turnback.id/2022/10/04/salah-foto-mengaku-s4lah-sby-minta-maaf-depan-jokowi/,0
 Video “Presiden Jokowi jenguk Lesti Kejora di rumah sakit tanpa kehadiran Rizky Billar”,"BUKAN sedang menjenguk Lesti Kejora. FAKTA: selain menggunakan gambar pratinjau (thumbnail) hasil SUNTINGAN, salah satu segmen video yang digunakan adalah ketika Jokowi meninjau RSDC (Rumah ",https://turnback.id/2022/10/03/salah-video-presiden-jokowi-jenguk-lesti-kejora-di-rumah-sakit-tanpa-kehadiran-rizky-billar/,0
 Jokowi Ingin Pindah Agama Katolik,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Informasi tersebut tidak benar. Faktanya, video tersebut merupakan potongan dari video milik kanal Youtube Troy ",https://turnback.id/2022/09/30/salah-jokowi-ingin-pindah-agama-katolik/,0
 Video Jokowi Marah Kepada Menteri karena Demo BBM,Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Klaim video tersebut tidak benar. Video tersebut sudah ada sejak 2020 dan Jokowi marah bukan ,https://turnback.id/2022/09/30/salah-video-jokowi-marah-kepada-menteri-karena-demo-bbm/,0
 PKI Anggarkan Rp5 Triliun Demi Muluskan Jokowi 3 Periode,"Hasil periksa fakta Ari Dwi Prasetyo Klaim tersebut salah. Faktanya, masa jabatan presiden tetap 2 periode dan PKI sudah lama dibubarkan karena menjadi organisasi terlarang ",https://turnback.id/2022/09/27/salah-pki-anggarkan-rp5-triliun-demi-muluskan-jokowi-3-periode/,0
 “KSP: Jokowi Terima dan Dengar Aspirasi Rakyat Soal Demo BBM”,"Hasil periksa fakta Alifia Nayla (Universitas Sebelas Maret) Foto yang digunakan bukanlah saat Jokowi menemui para pendemo BBM. Faktanya, Foto tersebut merupakan foto saat Jokowi ",https://turnback.id/2022/09/26/salah-ksp-jokowi-terima-dan-dengar-aspirasi-rakyat-soal-demo-bbm/,0
 Sampul Artikel CNN Indonesia Ganjar dan Jokowi RI 1 – RI 2 Pilpres 2024,Gambar sampul hasil suntingan atau editan. Gambar asli dari artikel CNN Indonesia berjudul “MK: Presiden Dua Periode Tak Dilarang Maju Cawapres” memperlihatkan seorang pria tengah ,https://turnback.id/2022/09/15/salah-sampul-artikel-cnn-indonesia-ganjar-dan-jokowi-ri-1-ri-2-pilpres-2024/,0
" Ditetapkan Jadi Tersangka, Prabowo Subianto Minta Maaf Kepada Jokowi","Hasi periksa fakta Arief Putra Ramadhan. Permintaan maaf tersebut bukan dilakukan oleh Prabowo Subianto, melainkan Edhy Prabowo, Menteri Kelautan dan Perikanan. Selengkapnya di bagian PENJELASAN ",https://turnback.id/2022/09/14/salah-ditetapkan-jadi-tersangka-prabowo-subianto-minta-maaf-kepada-jokowi/,0
 Ibu Kandung Jokowi Bernama Sulami yang Merupakan Aktivis GERWANI,Hasil Periksa Fakta Khairunnisa A. Hoaks lama yang kembali beredar. Ibu kandung Jokowi bernama Sujiatmi Notomiharjo dan berasal dari keluarga pengusaha penggergajian. Selengkapnya di bagian ,https://turnback.id/2022/09/14/salah-ibu-kandung-jokowi-bernama-sulami-yang-merupakan-aktivis-gerwani/,0
 Gambar Jokowi sedang Wisuda,"Hasil Periksa Fakta Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut merupakan hasil suntingan. Faktanya, gambar yang asli merupakan acara wisuda Pascasarjana IV Universitas ",https://turnback.id/2022/09/08/salah-gambar-jokowi-sedang-wisuda/,0
 “BODOHNYA METRO TV. jokowi Mendapat Gelar dari Raja Salman yaitu AMIRUL KAZZAB langsung diberitakan”,"Hasil periksa fakta Evarizma Zahra. Hoaks berulang. Foto tayangan berita Metro TV yang terlampir merupakan hasil suntingan. Pada berita asli, judul yang tertera berbunyi “Raja ",https://turnback.id/2022/08/31/salah-bodohnya-metro-tv-jokowi-mendapat-gelar-dari-raja-salman-yaitu-amirul-kazzab-langsung-diberitakan/,0
 JOKOWI TAGIH HUTANG MALAYSIA 100 MILIAR LEWAT BANK DUNIA,"Hasil periksa fakta Ari Dwi Prasetyo. Faktanya, video itu rangkaian kegiatan kenegaraan Malaysia dan Indonesia yang bertemu di waktu berbeda dan membahas beberapa topik, di ",https://turnback.id/2022/08/30/salah-jokowi-tagih-hutang-malaysia-100-miliar-lewat-bank-dunia/,0
 Lagu Indonesia Raya Dinyanyikan dalam Bahasa Jepang Saat Kunjungan Jokowi ke Jepang,"Hasil Periksa Fakta Khairunnisa A. Bukan dinyanyikan saat kunjungan Jokowi ke Jepang. Faktanya, upacara penyambutan Jokowi saat melakukan kunjungan ke Jepang hanya berupa permainan instrumen ",https://turnback.id/2022/08/05/salah-lagu-indonesia-raya-dinyanyikan-dalam-bahasa-jepang-saat-kunjungan-jokowi-ke-jepang/,0
 Ahok Ditetapkan Sebagai Menteri Perdagangan Baru Pada Kabinet Indonesia Maju Pemerintahan Presiden Jokowi,"Hasil Periksa Fakta Novita Kusuma Wardhani. Informasi tersebut salah. Faktanya, adapun dua menteri yang baru dilantik pada masa pemerintahan Presiden Joko Widodo atau Jokowi adalah ",https://turnback.id/2022/07/31/salah-ahok-ditetapkan-sebagai-menteri-perdagangan-baru-pada-kabinet-indonesia-maju-pemerintahan-presiden-jokowi/,0
 Hillary Clinton Mengaku Terinspirasi oleh Sri Mulyani dan Jokowi pada Debat Calon Presiden Amerika Serikat,"Hasil Periksa Fakta Khairunnisa A. Tidak ada informasi yang kredibel terkait pernyataan Hillary Clinton tersebut. Faktanya, dari transkrip lengkap ketiga debat calon presiden Amerika Serikat ",https://turnback.id/2022/07/31/salah-hillary-clinton-mengaku-terinspirasi-oleh-sri-mulyani-dan-jokowi-pada-debat-calon-presiden-amerika-serikat/,0
" Kabar Viral Hari ini, 2 intelejen Malaysia Serang Markas TNI AL Jokowi Perintahkan Tembak Di Tempat",Informasi menyesatkan. Dalam video berdurasi 8 Menit tersebut tidak ada pernyataan dari Presiden Jokowi yang memerintahkan tembak di tempat 2 intelejen berkewarganegaraan Malaysia yang ditangkap ,https://turnback.id/2022/07/27/salah-kabar-viral-hari-ini-2-intelejen-malaysia-serang-markas-tni-al-jokowi-perintahkan-tembak-di-tempat/,0
" “DUNIA DILANDA KRISIS, PRESIDEN JOKOWI DIPILIH PBB JADI PEMIMPIN SATGAS PENANGANAN KRISIS GLOBAL!”","Hasil Periksa Fakta Khairunnisa A. Bukan sebagai pemimpin. Faktanya, Presiden Jokowi ditunjuk oleh Sekretaris Jenderal PBB untuk menjadi salah satu dari enam anggota Champion Group ",https://turnback.id/2022/07/21/salah-dunia-dilanda-krisis-presiden-jokowi-dipilih-pbb-jadi-pemimpin-satgas-penanganan-krisis-global/,0
 Tangkapan Layar Artikel CNN Indonesia “PRESIDEN ZELENSKY DAN RAKYAT UKRAINA BANTAH DAN MARAH SUDAH DI FITNAH DAN DI RENDAHKAN JOKOWI”,"Hasil Periksa Fakta Khairunnisa A. Bukan artikel yang diunggah oleh CNN Indonesia. Faktanya, CNN Indonesia tidak pernah mempublikasikan artikel dengan tangkapan layar tersebut. Adapun berita ",https://turnback.id/2022/07/09/salah-tangkapan-layar-artikel-cnn-indonesia-presiden-zelensky-dan-rakyat-ukraina-bantah-dan-marah-sudah-di-fitnah-dan-di-rendahkan-jokowi/,0
 Jokowi Didemo di Jerman,Hasil Periksa Fakta Khairunnisa A. Bukan demo yang ditujukan kepada Jokowi. Demo tersebut ditujukan untuk menuntut para pemimpin negara anggota G7 untuk berkomitmen dalam mengatasi ,https://turnback.id/2022/07/03/salah-jokowi-didemo-di-jerman/,0
 “KEREN bendera NKRI kita terbentang luas di konser group Scorpion dipolandia berkat presiden kita Jokowi”,Hasil Periksa Fakta Khairunnisa A. Bukan video bendera Indonesia yang dibentangkan pada saat konser grup band Scorpion di Polandia. Bendera dalam video tersebut merupakan bendera ,https://turnback.id/2022/07/02/salah-keren-bendera-nkri-kita-terbentang-luas-di-konser-group-scorpion-dipolandia-berkat-presiden-kita-jokowi/,0
 Foto Jokowi Memangku Wanita Berbikini di Pantai,Foto hasil suntingan. Foto asli merupakan foto artis Jennifer Coppen yang dipangku oleh pacarnya bernama William Faulkner. ====== [KATEGORI]: SATIRE/PARODI ====== [SUMBER]: FACEBOOK (https://archive.fo/AG1K4) ====== ,https://turnback.id/2022/06/24/salah-foto-jokowi-memangku-wanita-berbikini-di-pantai/,0
 Video Jokowi Memantau Kasus Penghinaan Agama Buddha,"Hasil Periksa Fakta Khairunnisa A. Bukan video Jokowi yang tengah memantau kasus penghinaan agama Buddha. Faktanya, video tersebut merupakan hasil suntingan yang menggabungkan video Jokowi ",https://turnback.id/2022/06/23/salah-video-jokowi-memantau-kasus-penghinaan-agama-buddha/,0
 Tiket Masuk Candi Borobudur naik karena patung “I Gede Utange Jokowi”,"Hasil periksa fakta Arief Putra Ramadhan. Foto tersebut merupakan hasil manipulasi dengan menambahkan gambar wajah Jokowi pada Candi tersebut, dan tidak ada kaitannya dengan penundaan ",https://turnback.id/2022/06/14/salah-tiket-masuk-candi-borobudur-naik-karena-patung-i-gede-utange-jokowi/,0
 “Nah ini dia vidionya …ternyata jokowi dan istrinya yg menyebarkan kaos jokowi 3 periode”,"Hasil Periksa Fakta Khairunnisa A. Video hasil suntingan. Faktanya, video tersebut merupakan hasil gabungan dari video Jokowi yang membagikan kaus pada saat kampanye di Banyumas ",https://turnback.id/2022/06/08/salah-nah-ini-dia-vidionya-ternyata-jokowi-dan-istrinya-yg-menyebarkan-kaos-jokowi-3-periode/,0
 Ayah Jokowi Bernama Widjiatno Merupakan Anggota PKI: “Jokowi Asli PKI Tulen!”,"Hasil periksa fakta Evarizma Zahra. Hoaks berulang. Pria yang diklaim bernama “Widjiatno” di foto tersebut merupakan Jenderal Wang Zhen, dan tidak ada keterkaitan apapun dengan ",https://turnback.id/2022/06/02/salah-ayah-jokowi-bernama-widjiatno-merupakan-anggota-pki-jokowi-asli-pki-tulen/,0
" Sakit Hati Karena Disebut “Lame Duck (Bebek Lumpuh)”, Jokowi Tampar Rizal Ramli",Hasil Periksa Fakta Gabriela Nauli (Universitas Sumatera Utara) Faktanya judul tersebut adalah hoaks. Gambar Jokowi yang seolah-olah bertengkar dengan Rizal Ramli merupakan gambar hasil editan. ,https://turnback.id/2022/05/31/salah-sakit-hati-karena-disebut-lame-duck-bebek-lumpuh-jokowi-tampar-rizal-ramli/,0
 Foto Wisuda Jokowi,Bukan foto wisuda Jokowi dan merupakan hasil suntingan. Foto asli merupakan acara Wisuda Pascasarjana IV Universitas Andalas pada 23 November 2018. ====== [KATEGORI]: SATIRE/PARODI ====== ,https://turnback.id/2022/05/27/salah-foto-wisuda-jokowi/,0
" Video “21 Mei 2022, Jokowi Resmi Tunjuk Risma Gantikan Anies”","Pada tanggal 21 Mei 2022, Pemerintah Pusat belum menentukan sosok yang menggantikan Anies Baswedan sebagai Penjabat (Pj) Gubernur DKI Jakarta. Selengkapnya di bagian PENJELASAN dan ",https://turnback.id/2022/05/26/salah-video-21-mei-2022-jokowi-resmi-tunjuk-risma-gantikan-anies/,0
